,label,text
6414,0,"The cameras caught Mr. Monroe on Monday evening, opening the glass display case protecting the 2500-year old Egyptian mummy, lying down on top of it and sexually aggressing it."
6415,0,"The Smithsonian fired the watchman and  brought the images to the police, filing charges against their former employee for indecent exposure and destruction of property."
6416,0,"“The security video that the Smithsonian has provided us is really disgusting,” says D.C Police Chief, Cathy Lynn Lanier."
6417,0,"“I understand that the mummy is not really a victim of sex crimes, but his behavior certainly caused some damages to the property of the Smithsonian, therefore, his behavior is criminal."
6418,0,"And let’s be honest, I think he really needs help.”

The mummy was slightly damaged during Mr. Monroe’s sexual assaults, particularly in the groin area, but is still in rather good condition."
6419,0,"The corpse is believed to have belonged to a man of the upper class, who died around 500 BC."
6420,0,"Mr Monroe will undergo a psychiatric assessment before the beginning of the court procedures, in order to determine if he is able to stand trial."
6421,0,"This process should take a few weeks, meaning Mr Monroe will probably come back in court only in March."
6422,0,"MANILA, Philippines | Jose Maria Garcia, a 19-year old born with both ovaries and testicles and who has both male and female sex organs has given birth this morning at the Amisola Maternity Hospital, reports the Manila Times."
6423,0,"Both babies were also born hermaphrodites, displaying physical characteristics and genitals of both genders, a “miraculous event” according to Dr. Xi Huan Chow, Medical director at Amisola Maternity Hospital."
6424,0,"“We are privileged to experience such an unusual birth” he told reporters, visibly happy with the turn of events."
6425,0,“Hundreds of people have come to witness these miracles of nature.
6426,0,"Both babies are extremely healthy and vibrant with life,” he explained with enthusiasm."
6427,0,"The two hermaphrodite twins were named Hermes and Aphrodite, both parents of the god Hermaphroditus in Greek mythology
An unexpected birth

Jose Maria Garcia, the mother and father of the two children, admits the birth was not expected at all."
6428,0,“I have never had any sexual experience with someone outside of myself.
6429,0,"I was unaware that I could impregnate myself, but I would never go back even with what I know now."
6430,0,"These children are beautiful and I am happy to share my life with them,” he told reporters."
6431,0,"An extremely rare chromosomal disorder

Most experts believe such an occurrence is impossible outside of the animal kingdom, although many cases of human self-fertilization have been reported in medical literature, explains leading researcher Dr. Akira Hashimoto of the University of Tokyo."
6432,0,"Dr. Akira Hashimoto of the University of Tokyo admits there are many cases of human self-fertilization that have been reported in medical literature
“In asexual reproduction, an organism can reproduce without the involvement of another organism."
6433,0,Asexual reproduction is not limited to single-celled organisms.
6434,0,"For example, a great number of snails and slugs are hermaphrodites."
6435,0,"Hermaphroditism is also found in some fish species and to a lesser degree in other vertebrates,” he acknowledges."
6436,0,"“The evolution of sexual reproduction is still a major puzzle for biologists,” he admits."
6437,0,"The first account of self-fertilization in history is ascribed to Juanita Franciscella, a Spanish street artist also known as the “bearded woman of Castilla”, who in 1483 is said to have given birth to a child of her own conception."
6438,0,The birth was judged heretical by the Spanish Inquisition and she was burned with her child at the stake.
6439,0,“You are a lying piece of shit .
6440,0,". . and your little dog, too: you’re all lying pieces of shit!”

Presumed Conservative party supporter and lunatic Earl Cowan has been tapped to play The Wicked Witch of the West in Royal Canadian Stratford Company’s [RCSC] production of The Wizard of Oz, set to visit 11 cities across Canada this fall."
6441,0,"Most famously known for shouting profanities at reporters during a campaign event for Conservative Leader Stephen Harper, Cowan has no known acting experience, but the self-appointed officer of the morality police is said to understand that acting is an acceptable form of lying."
6442,0,"Nicole Hillby, senior casting director for the left wing commie pinko piece of shit RCSC said she heard Cowan on the news and knew she’d found her witch."
6443,0,"“Taking a bona fide, certifiable curmudgeon and placing him in the role of the Wicked Witch ."
6444,0,". . it’s genius,” said Hillby."
6445,0,"This isn’t the first time a gender specific role has been played by a member of the opposite sex, Hillby points out; but she does expect audience members and the public to react in different ways."
6446,0,"“Maybe someone will, I don’t know, call us out for it,” she said."
6447,0,"“Inform us we’re idiots, and something-something about taxes.”

Toto is being played by a Siamese cat in RCSC’s Oz production."
6448,0,"That’s probably relevant to this story, somehow."
6449,0,"TORONTO — The CBC has severed ties with its chief correspondent and host of The National, Peter Mansbridge, saying it determined his environmental stance on the use of grocery shopping bags failed to meet the network’s code of ethics."
6450,0,"Just hours after receiving an anonymous tip that Mansbridge had his groceries bagged in non-biodegradable plastic bags that can suffocate small children and that contribute to the environmental crisis plaguing Canadian cities, the CBC released a statement on Twitter, reading, “Your turkey’s toast, Peter.”

The departure of Mansbridge, a 162-year veteran of the CBC, is the third in a string of controversial terminations in recent months."
6451,0,"Earlier this week, Evan Solomon was terminated for selling art like a Machiavellian son of a bitch, and in 2014 Jian Ghomeshi was fired for being allowed to be creepy-as-fuck for way too long of time."
6452,0,"In a memo issued by the CBC to its employees, the network warns that anyone could be fired at any time for failing to meet the network’s arbitrary code of ethics which it chooses to apply to employees both subjectively and without much thought."
6453,0,"Ward 15 Councillor Charlie Bain introduced a motion Friday that would require all Calgary dog owners to remove their dog’s teeth, regardless of breed, before the dog turns six months old."
6454,0,"The motion comes after several dog attacks in the city in recent weeks, and Bain is confident that without teeth, dogs will not feel the need to bite people."
6455,0,“Dogs are born killers.
6456,0,"No creature needs teeth as sharp and long as those in dogs,” Bain said."
6457,0,"“Especially when there are soft dog food options out there.”

Under Bain’s proposal, once a dog has had its teeth removed—either by a licensed veterinarian, dentist, or by those rusty old pliers sitting in the garage—the dog will be required to attend eight weeks of cognitive behaviour therapy (CBT) classes, where the dog will focus on identifying dysfunctional self-talk in order to change unwanted behaviours such as biting humans."
6458,0,"Dr. Stella Gemini, the self-proclaimed leading authority on animal behaviour—whose infomercial can be seen Sunday nights at 2:00 a.m. on channel 192—says Bain requested her expertise when he called-in two weeks ago."
6459,0,"“Dogs will learn how their behaviour is the result of their own self-verbalizations,” says Gemini."
6460,0,"“Through self-observation and recognizing their negative self-talk, dogs can begin to change it.”

And of course they have no teeth."
6461,0,"Neil Foster, who owns a 110-pound teacup Rottweiler named Rambo, says the bill unfairly targets nice dogs like his."
6462,0,"“The neighbour down the street has a bitchy, yappy Chihuahua who goes right for my ankles every goddam time I walk to the mailbox,” Foster said."
6463,0,"“ It’s those little dogs that are the problem, not my precious Rambo.”

The City is looking at other solutions, including making all dogs wear masks and capes like its Halloween or something, and arming every Calgarian with a pellet gun."
6464,0,The motion will be debated at next month’s council meeting.
6465,0,"Twentieth Century Fox confirmed Tuesday that Ashton Kutcher will reprise his role as Moron in a sequel to the 2000 box office flop Dude, Where’s my Car?"
6466,0,with Charlie Sheen slated to direct.
6467,0,"The sequel titled, Dude, Where’s my Apple TV Remote?"
6468,0,"has been in the works since February, but no details have been forthcoming until now."
6469,0,Kutcher will reportedly be paid $90 million for the role.
6470,0,American Pie’s Sean Williams Scott and Jennifer Gardner of .
6471,0,". . whatever movies she’s been in, and of Ben Affleck’s ex-husband fame will not be returning for the sequel, but sources close to the project say Brad Pitt is close to signing on as Kutcher’s new moron friend."
6472,0,M. Night Shyamalan will be penning the script (or magically pulling it straight out from his ass like usual.)
6473,0,Steven Spielberg will be producing.
6474,0,Twentieth Century Fox will be selling foreign markets for the sequel at Cannes next week.
6475,0,The original movie grossed just over $185.91 domestically and another $72.18 internationally following its year 2000 launch.
6476,0,"After years of speculation and rumours, the Calgary Flames have officially unveiled plans to convert an old Target location in the city’s northwest into their new world class arena."
6477,0,"The new state of the art facility attached to Market Mall will house a Starbucks location, escalators that can move visitors and their friend being pushed in a shopping cart because they’re too drunk too walk (it’s the infamous heroin beer) between levels, and easy access to dozens of nearby amenities such as New York Fries and the Sunglass Hut."
6478,0,The NHL team jumped on the Market Mall location after the failure that was Target’s ‘Canadian invasion’ caused the retailer to pull out of the country leaving 133 possible-arena locations up for grabs.
6479,0,"Flames Vice President, Pete Cummings, says the new location is ideal, and will be a tremendous improvement over the aging Saddledome–one of the oldest arenas in the NHL currently in use."
6480,0,"“We’ll be cramming over 18,000 seats into the location,” says Cummings."
6481,0,"“6,000 on the lover level, and 12,000 on the upper level."
6482,0,"And as a bonus, the new building was already painted red inside.”

The new facility will not have stadium seating, but Cummings insists views of the rink will be great from every section."
6483,0,"Typically, stadiums around the world position seats such that they are placed higher than the seats immediately in front of them so that the occupants of further-back seats have less of their views blocked by those further forward, but the Flames believe they have found a solution for that."
6484,0,"“Mirrors,” says Cummings."
6485,0,"“We will be strategically placing mirrors throughout the facility so that every section has an unobstructed view of the ice surface.”

Reactions over the new arena from hockey fans were mixed."
6486,0,"Dale Roberts, a season ticket holder since 2004 says he won’t be renewing his seats over parking fears."
6487,0,“Have you even been to Market mall on a Saturday?” blared Roberts.
6488,0,“And what about around Christmas time for crying out loud.
6489,0,"It’s a bona fide gong show.”

Roberts thinks a better location would have been North Hill Mall, because it’s always dead and the C-Train is nearby."
6490,0,"“I mean, Sears is a good as dead, anyway—that would have been a good spot.”

Others including Joanne Neufeld are cautiously optimistic."
6491,0,“I guess it won’t be so bad.” said Neufeld.
6492,0,"“I actually didn’t even know Calgary had a professional basketball team.”

The team is slated to move-in to their new arena in 2017."
6493,0,"The Saddledome is slated to be demolished after then, hopefully taking with it the city’s western cowboy identity that has hovered over the city for too long."
6494,1,"Canadian stocks slumped a fifth day, joining a selloff in markets around the world amid waning confidence central banks can support the global economy, as commodities prices fall and growth stalls."
6495,1,"The Standard & Poor’s/TSX Composite Index fell 159.9 points, or 1.31 per cent, to 12,025.82 at 1:46 p.m. in Toronto, extending losses after slumping 4.6 per cent in the past four days."
6496,1,"Canada’s benchmark equity gauge remains the second best-performing developed market in the world in 2016 with a decline of 7.6 per cent behind only New Zealand, after being among the worst in the past year."
6497,1,"“Our outlook call has been to be ready for anything and this is what we’re getting now,” said Sadiq Adatia, chief investment officer at Sun Life Global Investments in Toronto."
6498,1,His firm manages about $12.3-billion.
6499,1,"“We need to get to a stage where there’s some more pain, weed out the people who are very bearish and then get back to the fundamentals of the markets."
6500,1,"We don’t see this as a buying opportunity yet in equities and we have a risk-off trade if anything.”

A nascent rally in Canada’s equity benchmark in recent weeks has dissipated as global stocks tumbled amid diminishing returns from central bank actions and New York crude resumed its downward slide below $30 a barrel."
6501,1,The S&P/TSX slid into a bear market last month as crude prices collapsed due to a global supply glut.
6502,1,The MSCI All-Country World Index of developed and developing markets is poised to enter a bear market from the most recent May 2015 high.
6503,1,U.S. equities extended losses as Federal Reserve Chair Janet Yellen’s interest rate comments Wednesday failed to inspire lasting gains.
6504,1,The latest central bank moves this week follow the Bank of Japan’s surprise shift to negative interest rates and the European Central Bank’s signal it will deploy new stimulus next month.
6505,1,"“Everything is off today,” said Greg Taylor, fund manager at Aurion Capital Management in Toronto."
6506,1,His firm manages about $7.2-billion.
6507,1,“You have got the fear of what’s going on in the global market.
6508,1,"Everyone is looking at negative rates in Europe and Japan, and trying to figure out what that means to the banking system.”

Financials and health-care stocks contributed the biggest declines to the S&P/TSX on Thursday."
6509,1,"Royal Bank of Canada and Toronto-Dominion Bank, the nation’s largest lenders, each fell at least 1.85 per cent."
6510,1,Valeant Pharmaceuticals International Inc. lost 4 per cent.
6511,1,"Manulife Financial Corp., the nation’s largest life insurer, sank 9.9 per cent for the biggest decline in more than four years after profit slumped in the fourth quarter due to the company’s energy-related investments."
6512,1,Raw-material shares jumped 4 per cent as gold producers surged.
6513,1,Barrick Gold Corp. and Goldcorp Inc. rallied at least 3.6 per cent.
6514,1,Gold prices jumped as investors sought a haven investment against the selloff in stocks.
6515,1,Cenovus Energy Inc. rose 2 per cent after the energy producer slashed its dividend by 69 per cent and said it will cut more jobs and further reduce its 2016 spending in an effort to retain cash amid a slide in crude and natural gas prices.
6516,1,"U.S. stocks fell, with the Dow Jones Industrial Average losing as much as 400 points, as investors shunned risk worldwide amid concern that central-bank efforts to support growth are losing their potency."
6517,1,"Equities trimmed losses, with energy stocks paring declines, after a report said OPEC is ready to cooperate on cutting production."
6518,1,"Banks led the early retreat, with Citigroup Inc. and Bank of America Corp. falling more than 6 percent."
6519,1,Equities extended losses as Boeing Co. tumbled 8 per cent after people familiar with the matter said regulators are probing its accounting.
6520,1,"The Standard & Poor’s 500 Index dropped 1.1 per cent to 1,830.69 at 2:48 p.m. in New York, headed toward the longest losing streak since September as it extended declines to a fifth day."
6521,1,The Nasdaq Composite fell 0.6 per cent to edge closer to a 20 percent drop from its record set in July.
6522,1,"The Dow lost 234.63 points, or 1.5 per cent, to 15,680.11, after earlier falling to its lowest level since February 2014."
6523,1,Boeing’s plunge knocked 58 points off the index.
6524,1,"“Central bank policies and the uncertainty around their effectiveness is the big macro concern right now,” said Leo Grohowski, who helps manage more than $184 billion in client assets as chief investment officer of BNY Mellon Wealth Management in New York."
6525,1,“There’s a large disconnect right now between what the Fed might do and what they’re saying and what the market is expecting.
6526,1,"There’s a lot of Fed uncertainty back on the table reminiscent of late last summer.”

Signals by central banks from Europe to Japan that additional stimulus is at the ready are failing to ease worries that global growth will keep slowing."
6527,1,An initial rally in U.S. stocks evaporated in the final hour of trading on Wednesday as speculation that the Federal Reserve will hold off longer on raising interest rates gave way to renewed concern over the strength of the U.S. economy.
6528,1,Fed Chair Janet Yellen told Congress yesterday that recent market turbulence may weigh on the outlook for the economy if it persists.
6529,1,"The S&P 500 is 14 per cent below its all-time high set in May, near its lowest level in two years."
6530,1,The Nasdaq Composite Index is about 19 percent below its record set in July amid a more than 15 percent drop so far this year.
6531,1,"Declines in banks have been the biggest source of pain for U.S. equities in the market’s latest rout -- a gauge of financial shares on the S&P 500 has slumped almost 18 per cent just this year, to its lowest level since 2013."
6532,1,"With global stocks on the brink of a bear market, trading volumes remain high and volatility is on the rise."
6533,1,"“Energy companies have passed the ball to financials, because that’s where they get their money,” said John Manley, who helps oversee about $233 billion as chief equity strategist for Wells Fargo Funds Management in New York."
6534,1,"“When problems spring up anywhere, they inevitably find their way back to the financial sector.”

The Chicago Board Options Exchange Volatility Index rose 8.6 percent Thursday to 28.56, on the way to a five-month high."
6535,1,The measure of market turbulence known as the VIX has jumped more than 56 percent this year.
6536,1,The U.S. earnings season hasn’t provided much of a relief even though more than three-quarters of companies that have reported so far have exceeded analysts’ profit estimates.
6537,1,"Some 21 members of the S&P 500 are scheduled to release financial results today, including American International Group Inc. and CBS Corp. Analysts estimate S&P 500 earnings fell 4.5 per cent in the fourth quarter, and will continue to contract in the following two periods."
6538,1,"While the S&P 500’s valuation of 15.1 times the forecast earnings of its members is in line with the average of the past five years, the measure has plunged 13 percent since the start of the year and is at the lowest level since October 2014."
6539,1,"The gauge remains more expensive than developed markets in Europe, where the Stoxx 600 Index trades for 13.4 times estimated earnings."
6540,1,"All of the S&P 500’s 10 main industries fell Thursday, with financial and industrial shares down more than 2 per cent."
6541,1,Phone and consumer discretionary companies were the only groups losing less than 0.5 per cent.
6542,1,"Banks in the benchmark are down 3.9 per cent, headed toward the biggest one-day drop in more than five months."
6543,1,"The group has lost nearly 12 percent this month, on pace for the worst in more than five years."
6544,1,Losses in Boeing weighed on industrial shares in the S&P 500 as well as the Dow.
6545,1,"The U.S. Securities and Exchange Commission is investigating whether the company properly accounted for the costs and expected sales of two of its best known jetliners, according to people with knowledge of the matter."
6546,1,General Electric Co. and Union Pacific Corp. lost at least 3.4 per cent.
6547,1,"Cisco Systems Inc. rallied 10 per cent, the most since May 2013, after predicting sales that may beat some analysts’ estimates."
6548,1,The gains helped blunt some of the pain in the Nasdaq Composite.
6549,1,"Also helping, Tesla Motors Inc. added 6.4 per cent after assurances that it’s on track with development of its long-awaited Model 3, while TripAdvisor Inc. surged 16 per cent on a better-than-estimated quarterly profit."
6550,1,Expedia Inc. jumped 8.3 per cent after forecasting earnings would grow as much as 45 per cent this year.
6551,1,Oil tumbled to lowest level in more than 12 years as crude stockpiles at the delivery point for New York futures expanded to a record.
6552,1,"West Texas Intermediate futures dropped to $26.13 a barrel, breaking below the $26.19 low from January to reach the lowest since May 2003."
6553,1,"Supplies at Cushing, Okla., the biggest U.S. oil-storage hub, rose by 523,000 barrels to 64.7 million last week, according to government data."
6554,1,The site is considered full at 73 million barrels.
6555,1,The price difference between front-month WTI delivery and a month later was near the widest in five years.
6556,1,"“This is a hangover from yesterday’s Cushing data,” said Bob Yawger, director of the futures division at Mizuho Securities USA in New York."
6557,1,"“Global equities, currencies and bonds are being taken as negative demand indicators."
6558,1,"We’re set to soon break the lows made last month and then $25 will be the big target.”

Oil is down about 29 percent this year on speculation a global glut will persist as Iranian exports increase after the removal of sanctions and U.S. crude inventories remain swollen."
6559,1,"U.S. stockpiles are more than 130 million barrels above the five-year average, even after dropping by 754,000 barrels, according to Energy Information Administration data."
6560,1,"WTI for March delivery dropped $1.24, or 4.5 per cent, to settle at $26.21 a barrel on the New York Mercantile Exchange."
6561,1,Total volume traded was 88 per cent higher than the 100-day average.
6562,1,"The March-April spread widened to $2.62 a barrel, widest gap for the front two contracts since 2011."
6563,1,Brent for April settlement declined 88 cents to $29.96 a barrel on the London-based ICE Futures Europe exchange.
6564,1,"“The Brent-WTI spread is widening again, which has me wondering if we are getting close to seeing a rise in exports,” said Bill O’Grady, chief market strategist at Confluence Investment Management in St. Louis, which oversees $3.6 billion in assets."
6565,1,"“It would be good for WTI, not so for Brent.”"
6566,1,"Scientists have for the first time detected gravitational waves, ripples in space and time hypothesized by Albert Einstein a century ago, in a landmark discovery announced on Thursday that opens a new window for studying the cosmos."
6567,1,"The researchers said they detected gravitational waves coming from two distant black holes - extraordinarily dense objects whose existence also was foreseen by Einstein - that orbited one another, spiralled inward and smashed together."
6568,1,"They said the waves were the product of a collision between two black holes roughly 30 times the mass of the Sun, located 1.3 billion light years from Earth."
6569,1,"“Ladies and gentlemen, we have detected gravitational waves."
6570,1,"We did it,” said California Institute of Technology physicist David Reitze, triggering applause at a packed news conference in Washington."
6571,1,"“It’s been a very long road, but this is just the beginning,” Louisiana State University physicist Gabriela Gonzalez told the news conference, touting the opening of a new era in astronomy."
6572,1,"The scientific milestone was achieved using a pair of giant laser detectors in the United States, located in Louisiana and Washington state, capping a decades-long quest to find these waves."
6573,1,"“The colliding black holes that produced these gravitational waves created a violent storm in the fabric of space and time, a storm in which time speeded up, and slowed down, and speeded up again, a storm in which the shape of space was bent in this way and that way,” Caltech physicist Kip Thorne said."
6574,1,"The two laser instruments, which work in unison, are known as the Laser Interferometer Gravitational-Wave Observatory (LIGO)."
6575,1,They were able to detect remarkably small vibrations from passing gravitational waves.
6576,1,"After detecting the gravitational wave signal, the scientists said they converted it into audio waves and were able to listen to the sounds of the two black holes merging."
6577,1,"“We’re actually hearing them go thump in the night,” Massachusetts Institute of Technology physicist Matthew Evans said."
6578,1,"“We’re getting a signal which arrives at Earth, and we can put it on a speaker, and we can hear these black holes go, ’Whoop.’ There’s a very visceral connection to this observation.”

The scientists said they first detected the gravitational waves last Sept. 14."
6579,1,"“We are really witnessing the opening of a new tool for doing astronomy,” MIT astrophysicist Nergis Mavalvala said in an interview."
6580,1,“We have turned on a new sense.
6581,1,"We have been able to see and now we will be able to hear as well.”

Einstein in 1916 proposed the existence of gravitational waves as an outgrowth of his ground-breaking general theory of relativity, which depicted gravity as a distortion of space and time triggered by the presence of matter."
6582,1,But until now scientists had found only indirect evidence of their existence.
6583,1,Scientists said gravitational waves open a door for a new way to observe the universe and gain knowledge about enigmatic objects like black holes and neutron stars.
6584,1,"By studying gravitational waves they also hope to gain insight into the nature of the very early universe, which has remained mysterious."
6585,1,"Everything we know about the cosmos stems from electromagnetic waves such as radio waves, visible light, infrared light, X-rays and gamma rays."
6586,1,"But because such waves encounter interference as they travel across the universe, they can tell only part of the story."
6587,1,"Gravitational waves experience no such barriers, meaning they can offer a wealth of additional information."
6588,1,"Black holes, for example, do not emit light, radio waves and the like, but can be studied via gravitational waves."
6589,1,The scientists said that because gravitational waves are so radically different from electromagnetic waves they expect them to reveal big surprises about the universe.
6590,1,Scientists sounded positively giddy over the discovery.
6591,1,"“This is the holy grail of science,” said Rochester Institute of Technology astrophysicist Carlos Lousto."
6592,1,"“The last time anything like this happened was in 1888 when Heinrich Hertz detected the radio waves that had been predicted by James Clerk Maxwell’s field-equations of electromagnetism in 1865,” added Durham University physicist Tom McLeish."
6593,1,"“It is really a truly, truly exciting event,” said Abhay Ashtekar, director of Penn State University’s Institute for Gravitation and the Cosmos."
6594,1,"“It opens a brand new window on the universe.”

Ashtekar said heavy celestial objects bend space and time but because of the relative weakness of the gravitational force the effect is miniscule except from massive and dense bodies like black holes and neutron stars."
6595,1,"He said that when these objects collide, they send out ripples in the curvature of space and time that propagate as gravitational waves."
6596,1,"A black hole, a region of space so packed with matter that not even photons of light can escape the force of gravity, was detected for the first time in 1971."
6597,1,"Neutron stars are small, about the size of a city, but are extremely heavy, the compact remains of a larger star that died in a supernova explosion."
6598,1,"The LIGO observatories are funded by the National Science Foundation, an independent agency of the U.S. government."
6599,1,"United Nations Secretary-General Ban Ki-moon is welcoming Canada’s renewed commitment to the world body, which the Prime Minister said will include a plan to seek a non-permanent seat on the Security Council and a pledge to support more UN peacekeeping operations."
6600,1,"Mr. Ban met with Justin Trudeau in a chilly Ottawa on Thursday, part of a three-day visit to Canada."
6601,1,"His tour comes as the Liberal government, celebrating its 100th day in office, looks to reinvigorate relations with the international institution."
6602,1,"UN secretary general urges Trudeau to focus on aid target (CP Video)
“Ladies and gentlemen, the weather here is quite cold, but the relationship between the United Nations and Canada are very, very warm,” Mr. Ban said during a joint press conference with the Prime Minister."
6603,1,“Mr.
6604,1,Trudeau has declared Canada’s recommitment to the United Nations.
6605,1,"I am here to declare that the United Nations … welcomes this commitment.”

Part of that re-engagement process is an eventual bid for a rotating, non-permanent seat on the UN Security Council, Mr. Trudeau said, repeating a promise he made during the election campaign."
6606,1,"However, the Prime Minister did not indicate when Canada would launch its bid."
6607,1,“We’re looking at a number of windows in the coming years.
6608,1,"We’re going to evaluate the opportunities for Canada to mount a successful bid and we will have more to say about that in due course,” Mr. Trudeau said."
6609,1,The former Conservative government was often highly critical of the UN after a failed bid to win a Security Council seat in 2010.
6610,1,Mr. Ban also acknowledged former Canadian prime minister Lester B. Pearson’s efforts to “pioneer” UN peacekeeping and applauded Mr. Trudeau’s commitment to involve the country in more peacekeeping missions.
6611,1,Mr. Trudeau said Canada is interested in working in areas where sexual violence is used a weapon of war.
6612,1,He also took some suggestions from Mr. Ban.
6613,1,"“One of the suggestions that I greatly appreciate and that we will consider is having Canada send in not just more police officers, but more women, female police officers, in order to provide assistance,” Mr. Trudeau said in French."
6614,1,"“I acknowledge the importance of having francophone, bilingual forces involved.”

Mr. Trudeau said the government is currently in talks with the UN to see how Canada can re-engage in peacekeeping missions, but did not indicate any regions or countries it would be interested in doing so."
6615,1,"The pair also discussed Canada’s climate change commitments, including Mr. Trudeau’s leadership at the Paris climate summit last year, the ongoing crisis in global hot spots such as Syria and Iraq, and the government’s plan to resettle tens of thousands of Syrian refugees."
6616,1,"Mr. Ban said this is the fifth time he has travelled to Canada as secretary-general, and the first time since Mr. Trudeau took office."
6617,1,Mr. Ban’s term ends in December.
6618,1,"Mr. Ban and Mr. Trudeau will take part in a student assembly at an Ottawa high school Thursday afternoon followed by a dinner at the Canadian Museum of History in Gatineau, Que."
6619,1,"Mr. Ban will then head to Montreal on Friday, where he will meet Mayor Denis Coderre, Quebec Premier Philippe Couillard and members of the International Civil Aviation Organization."
6620,1,He will also deliver an address at McGill University.
6621,1,Dennis Oland has been sentenced to life in prison with no chance of parole for 10 years for the second-degree murder of his father.
6622,1,Oland’s lawyer pleaded Thursday that the judge consider his client’s children in setting the sentence.
6623,1,Defence lawyer Gary Miller provided Justice John Walsh with character references from Oland’s family saying he was needed and loved and is a good caregiver.
6624,1,He said the case doesn’t require more than the minimum of 10 years before parole eligibility.
6625,1,"“I beg your lordship, give him the kind of sentence that allows him to get home to his family as soon as possible,” said Miller during the hearing in the Saint John courtroom."
6626,1,Oland declined an offer from the judge to offer his own comments earlier in the day.
6627,1,"Before handing down the sentence, Walsh said a pre-sentence report described Oland as a well-educated, 47-year-old man with no previous criminal record."
6628,1,He also said Oland told a parole officer that he can’t feel remorse because he is innocent.
6629,1,"“This was a family tragedy of Shakespearean proportions,” Walsh said."
6630,1,A jury found Oland guilty of Richard Oland’s murder in December following a trial that lasted four months and captured widespread public attention.
6631,1,A conviction on second-degree murder carries a life sentence with a range of parole eligibility set between 10 and 25 years.
6632,1,All 12 jurors recommended that Oland have no chance of parole for 10 years.
6633,1,But Crown lawyer Patrick Wilbur said the brutal nature of the elder Oland’s death called for a sentence more than the minimum 10 years required under the law.
6634,1,He called for between 12 and 15 years in jail before parole eligibility.
6635,1,"Richard Oland’s body was found face down in a pool of blood in his Saint John office on July 7, 2011."
6636,1,"He had suffered 45 blunt and sharp force blows to his head, neck and hands, although no weapon was ever found."
6637,1,Sheriffs had to turn most supporters away from attending Thursday’s hearing after a lineup formed in front of the courthouse before the sentencing.
6638,1,"However, members of the Oland family were seated in the front row of the hearing and close 100 people were crammed into the rows behind."
6639,1,"Walsh was given 73 character reference letters, 10 of which the Crown objected to, during the morning hearing."
6640,1,The judge told the defence lawyers it was offensive that some of the character references used their letters as Trojan horses to give their personal opinions on the case.
6641,1,"“It’s upsetting to me as a judge that people would do that,” Walsh said, adding the only opinions that count were those of the jury."
6642,1,"“I am not pleased.”

After a break, defence lawyers withdrew seven of the letters, and redacted three more to remove opinions about the verdict."
6643,1,Walsh also placed a provisional publication ban on four letters from Oland’s children.
6644,1,"“I’m concerned about their privacy,” he said."
6645,1,"Oland was dressed in the same brown suit and blue shirt he wore through much of the trial, and he smiled at family and supporters as he entered the courtroom."
6646,1,"After his conviction, Oland’s mother Connie said in statement the family was shocked by the outcome."
6647,1,An appeal of the conviction has since been filed but no date has been set.
6648,1,A bail hearing will be held Friday in Fredericton as Oland’s lawyers seek his release pending the hearing of the appeal.
6649,1,"The Olands are an establishment family in the history of the Maritimes, having founded Moosehead Breweries although Richard Oland left the family business in 1981."
6650,1,"During the trial, the Crown focused on possible issues of motive including Dennis Oland’s financial difficulties and the knowledge his father was having an affair."
6651,1,The key piece of evidence for the Crown was a brown jacket worn by Dennis Oland that had a number of small blood stains and also DNA that matched the profile of Richard Oland.
6652,1,Oland has repeatedly denied any involvement in his father’s death.
6653,1,"Ontario’s real estate regulator says it is considering warning agents to play by the rules when it comes to flipping houses, after British Columbia’s move to clamp down on the controversial, but legal, practice of selling assignments."
6654,1,"The Real Estate Council of Ontario, the self-governing body that regulates the province’s real estate industry, says it doesn’t believe the practice of assignment flipping is widespread in Ontario."
6655,1,"However, it is closely watching developments in B.C., where regulators have promised an investigation into concerns some agents are not properly disclosing their financial interests in a sale."
6656,1,“The reporting out of B.C.
6657,1,"certainly has been pushed to the front burner of our attention and we’re certainly monitoring what’s going on,” said Kelvin Kucey, deputy registrar of regulatory compliance for Ontario’s real estate council."
6658,1,"Ontario’s regulator is considering issuing a registrar’s bulletin, a formal notice to industry members, reminding them that agents must disclose their interests in a prospective sale to everyone involved in the transaction, along with disclosing any information that could potentially affect the value of the property."
6659,1,"Mr. Kucey said the council also wanted to encourage sellers to do their due diligence if they’re approached by an agent offering to buy their home, which includes making sure they’re getting the best price."
6660,1,"“If this is a concern as a seller that somebody may be buying the property at a lower price than what you think, maybe you need to ask some more questions with regards to what the basis of the market analysis is and then don’t stop at the first analysis that you get,” he said."
6661,1,The Ontario industry’s reaction comes after a Globe and Mail investigation revealed some agents in B.C.
6662,1,"have reaped massive profits through a practice known as a contract assignment, which involves arranging a sale and then finding a new buyer willing to pay more before the deal closes, in essence “assign-ing.”

The revelations triggered a swift reaction from B.C."
6663,1,"Premier Christy Clark, who said the province was prepared to take more control over the real estate brokerage sector if it did not immediately move to discourage the technique."
6664,1,"In Ontario, as in B.C., there are no reliable data on assignments."
6665,1,The practice is legal and some argue it is an important element of the housing industry that allows buyers to get out of a costly deal if their personal circumstances suddenly change.
6666,1,"However, several provinces require Realtors to get the consent of the seller in advance before assigning a deal to a new buyer."
